Run,Activation,Optimizer,Dropout,L1_reg,L2_reg,Val_Accuracy,Val_Loss,Test_Accuracy,Test_Loss
42,LeakyReLU,rmsprop,,0.001,0.005,0.8698333501815796,1.326624870300293,0.8582000136375427,1.353671669960022
23,LeakyReLU,sgd,0.3,0.001,0.001,0.8693333268165588,0.6524404287338257,0.8575000166893005,0.6786462068557739
50,LeakyReLU,rmsprop,0.3,0.001,0.001,0.8678333163261414,1.3699729442596436,0.8532000184059143,1.4046528339385986
32,LeakyReLU,sgd,0.5,0.001,0.001,0.8669999837875366,0.6846573948860168,0.8568000197410583,0.7063867449760437
22,LeakyReLU,sgd,0.3,0.001,,0.8658333420753479,0.6668956875801086,0.8572999835014343,0.6908654570579529
51,LeakyReLU,rmsprop,0.3,0.001,0.005,0.8640000224113464,1.395635724067688,0.849399983882904,1.4123495817184448
24,LeakyReLU,sgd,0.3,0.001,0.005,0.8638333082199097,0.6620025038719177,0.8501999974250793,0.6892642378807068
31,LeakyReLU,sgd,0.5,0.001,,0.8619999885559082,0.7070704698562622,0.8393999934196472,0.7305765151977539
15,LeakyReLU,sgd,,0.001,0.005,0.859333336353302,0.6324546933174133,0.8490999937057495,0.6606315970420837
33,LeakyReLU,sgd,0.5,0.001,0.005,0.8535000085830688,0.7091922163963318,0.8407999873161316,0.7373120784759521
6,LeakyReLU,adam,0.5,0.001,0.005,0.8461666703224182,0.8955366015434265,0.8337000012397766,0.9213249087333679
45,LeakyReLU,rmsprop,,0.005,0.005,0.8383333086967468,4.725183010101318,0.8274999856948853,4.748150825500488
44,LeakyReLU,rmsprop,,0.005,0.001,0.8364999890327454,4.723325252532959,0.8305000066757202,4.741138458251953
18,LeakyReLU,sgd,,0.005,0.005,0.8343333601951599,0.9692386984825134,0.8155999779701233,1.0011988878250122
17,LeakyReLU,sgd,,0.005,0.001,0.8316666483879089,0.9991664290428162,0.8023999929428101,1.0233285427093506
16,LeakyReLU,sgd,,0.005,,0.8296666741371155,0.9617815613746643,0.8051999807357788,0.9908820390701294
7,LeakyReLU,adam,0.5,0.005,,0.8245000243186951,1.8226412534713745,0.8141000270843506,1.8428022861480713
25,LeakyReLU,sgd,0.3,0.005,,0.8220000267028809,1.072952389717102,0.8073999881744385,1.0956369638442993
9,LeakyReLU,adam,0.5,0.005,0.005,0.8203333616256714,1.8483014106750488,0.8108999729156494,1.873671054840088
43,LeakyReLU,rmsprop,,0.005,,0.8201666474342346,4.82693338394165,0.8083999752998352,4.854480266571045
35,LeakyReLU,sgd,0.5,0.005,0.001,0.8191666603088379,1.0917547941207886,0.8068000078201294,1.1114623546600342
8,LeakyReLU,adam,0.5,0.005,0.001,0.8176666498184204,1.8375474214553833,0.7954000234603882,1.8574739694595337
26,LeakyReLU,sgd,0.3,0.005,0.001,0.8163333535194397,1.0320276021957397,0.8047000169754028,1.0607784986495972
34,LeakyReLU,sgd,0.5,0.005,,0.8159999847412109,1.137437343597412,0.8069000244140625,1.1577247381210327
27,LeakyReLU,sgd,0.3,0.005,0.005,0.8098333477973938,1.0748939514160156,0.7964000105857849,1.102415680885315
36,LeakyReLU,sgd,0.5,0.005,0.005,0.8063333630561829,1.1762827634811401,0.7885000109672546,1.202042579650879
