Run,Activation,Optimizer,Dropout,L1_reg,L2_reg,Val_Accuracy,Val_Loss,Test_Accuracy,Test_Loss
2,relu,adam,,,0.001,0.8823333382606506,0.40308812260627747,0.8694999814033508,0.43275395035743713
110,LeakyReLU,adam,,,0.001,0.8821666836738586,0.39567869901657104,0.8719000220298767,0.4319905638694763
119,LeakyReLU,adam,0.2,,0.001,0.8794999718666077,0.42116183042526245,0.8662999868392944,0.45428359508514404
11,relu,adam,0.2,,0.001,0.8793333172798157,0.4257655143737793,0.867900013923645,0.45817944407463074
83,relu,rmsprop,0.2,,0.001,0.878333330154419,0.41504645347595215,0.8651999831199646,0.45251768827438354
20,relu,adam,0.3,,0.001,0.8776666522026062,0.4377064108848572,0.863099992275238,0.47113358974456787
182,LeakyReLU,rmsprop,,,0.001,0.8773333430290222,0.39827898144721985,0.8676999807357788,0.42580655217170715
244,tanh,adam,0.5,,,0.8771666884422302,0.34412920475006104,0.8671000003814697,0.37325790524482727
74,relu,rmsprop,,,0.001,0.8768333196640015,0.4124022126197815,0.8654999732971191,0.44737929105758667
92,relu,rmsprop,0.3,,0.001,0.8741666674613953,0.43835315108299255,0.8636000156402588,0.46840161085128784
128,LeakyReLU,adam,0.3,,0.001,0.8731666803359985,0.453605055809021,0.8615999817848206,0.48759156465530396
218,tanh,adam,,,0.001,0.8728333115577698,0.4379858374595642,0.8618000149726868,0.4718818962574005
137,LeakyReLU,adam,0.5,,0.001,0.871666669845581,0.4739852249622345,0.8550000190734863,0.5078446269035339
191,LeakyReLU,rmsprop,0.2,,0.001,0.8688333630561829,0.44753211736679077,0.8543000221252441,0.4817814826965332
38,relu,sgd,,,0.001,0.8679999709129333,0.8314809799194336,0.8519999980926514,0.8617295026779175
3,relu,adam,,,0.005,0.8678333163261414,0.46833565831184387,0.8582000136375427,0.4967098534107208
37,relu,sgd,,,,0.8669999837875366,0.3840445876121521,0.8543999791145325,0.4151856303215027
316,tanh,rmsprop,0.5,,,0.8668333292007446,0.364357590675354,0.8568000197410583,0.40152913331985474
46,relu,sgd,0.2,,,0.8665000200271606,0.3817517161369324,0.8539000153541565,0.41066351532936096
29,relu,adam,0.5,,0.001,0.8663333058357239,0.4843921363353729,0.8554999828338623,0.5181713700294495
227,tanh,adam,0.2,,0.001,0.8658333420753479,0.45703014731407166,0.8568999767303467,0.4840640127658844
146,LeakyReLU,sgd,,,0.001,0.8656666874885559,0.8387069702148438,0.8492000102996826,0.8699837923049927
56,relu,sgd,0.3,,0.001,0.8653333187103271,0.8339055180549622,0.8485000133514404,0.8684676885604858
154,LeakyReLU,sgd,0.2,,,0.8653333187103271,0.3842584490776062,0.849399983882904,0.4175717830657959
209,LeakyReLU,rmsprop,0.5,,0.001,0.8650000095367432,0.4874936640262604,0.8518999814987183,0.5183061361312866
145,LeakyReLU,sgd,,,,0.8650000095367432,0.3846305012702942,0.8499000072479248,0.4181341230869293
254,tanh,sgd,,,0.001,0.8644999861717224,0.8363981246948242,0.8471999764442444,0.8688158988952637
111,LeakyReLU,adam,,,0.005,0.8643333315849304,0.4826565384864807,0.8511999845504761,0.5174553990364075
47,relu,sgd,0.2,,0.001,0.8641666769981384,0.8355394005775452,0.8513000011444092,0.8647298812866211
55,relu,sgd,0.3,,,0.8638333082199097,0.388861745595932,0.848800003528595,0.4215168356895447
120,LeakyReLU,adam,0.2,,0.005,0.8628333210945129,0.5030353665351868,0.8511999845504761,0.5314741134643555
253,tanh,sgd,,,,0.8618333339691162,0.3867496848106384,0.8497999906539917,0.4172572195529938
155,LeakyReLU,sgd,0.2,,0.001,0.8618333339691162,0.8397265672683716,0.8464999794960022,0.8723264932632446
39,relu,sgd,,,0.005,0.8615000247955322,1.0681648254394531,0.8450000286102295,1.0955041646957397
163,LeakyReLU,sgd,0.3,,,0.8611666560173035,0.39493846893310547,0.8463000059127808,0.4264950752258301
164,LeakyReLU,sgd,0.3,,0.001,0.8608333468437195,0.844124972820282,0.8456000089645386,0.8748142719268799
101,relu,rmsprop,0.5,,0.001,0.8601666688919067,0.4931547939777374,0.8483999967575073,0.5199648141860962
75,relu,rmsprop,,,0.005,0.8601666688919067,0.4806262254714966,0.8495000004768372,0.5055769085884094
200,LeakyReLU,rmsprop,0.3,,0.001,0.8600000143051147,0.48068782687187195,0.8472999930381775,0.5150091052055359
299,tanh,rmsprop,0.2,,0.001,0.859499990940094,0.47333723306655884,0.8472999930381775,0.5047762989997864
147,LeakyReLU,sgd,,,0.005,0.859000027179718,1.069209337234497,0.842199981212616,1.0957764387130737
263,tanh,sgd,0.2,,0.001,0.859000027179718,0.845038890838623,0.8427000045776367,0.8777312636375427
183,LeakyReLU,rmsprop,,,0.005,0.8588333129882812,0.48890450596809387,0.8450999855995178,0.5212944149971008
262,tanh,sgd,0.2,,,0.8586666584014893,0.4028434753417969,0.8453999757766724,0.4366470277309418
156,LeakyReLU,sgd,0.2,,0.005,0.8583333492279053,1.0719716548919678,0.8398000001907349,1.102445363998413
236,tanh,adam,0.3,,0.001,0.8581666946411133,0.4849487841129303,0.840399980545044,0.5253279805183411
271,tanh,sgd,0.3,,,0.8578333258628845,0.4156467318534851,0.8407999873161316,0.4483475983142853
112,LeakyReLU,adam,,0.001,,0.856333315372467,0.5823091864585876,0.8438000082969666,0.6087710857391357
64,relu,sgd,0.5,,,0.8550000190734863,0.41096577048301697,0.840399980545044,0.44092345237731934
21,relu,adam,0.3,,0.005,0.8550000190734863,0.5355107188224792,0.8393999934196472,0.574883222579956
272,tanh,sgd,0.3,,0.001,0.8548333048820496,0.853937566280365,0.8379999995231628,0.8868433833122253
57,relu,sgd,0.3,,0.005,0.8546666502952576,1.0709360837936401,0.8406000137329102,1.1024028062820435
219,tanh,adam,,,0.005,0.8546666502952576,0.5209300518035889,0.8399999737739563,0.5534317493438721
4,relu,adam,,0.001,,0.8539999723434448,0.5892937183380127,0.8400999903678894,0.6214433908462524
165,LeakyReLU,sgd,0.3,,0.005,0.8536666631698608,1.0745247602462769,0.8391000032424927,1.104974389076233
12,relu,adam,0.2,,0.005,0.8535000085830688,0.5598828196525574,0.8371000289916992,0.5889275670051575
48,relu,sgd,0.2,,0.005,0.8531666398048401,1.0690107345581055,0.8395000100135803,1.0988415479660034
221,tanh,adam,,0.001,0.001,0.8531666398048401,0.592928409576416,0.8385000228881836,0.6264753937721252
308,tanh,rmsprop,0.3,,0.001,0.8531666398048401,0.4966222047805786,0.8406999707221985,0.5268588066101074
65,relu,sgd,0.5,,0.001,0.8528333306312561,0.8596623539924622,0.8381999731063843,0.8898116946220398
290,tanh,rmsprop,,,0.001,0.8525000214576721,0.5027703642845154,0.8457000255584717,0.5293580889701843
280,tanh,sgd,0.5,,,0.8525000214576721,0.4244158864021301,0.8371000289916992,0.4586244523525238
93,relu,rmsprop,0.3,,0.005,0.8521666526794434,0.527986466884613,0.838699996471405,0.5648067593574524
172,LeakyReLU,sgd,0.5,,,0.8521666526794434,0.4165196418762207,0.8378000259399414,0.4487982392311096
245,tanh,adam,0.5,,0.001,0.8519999980926514,0.5202796459197998,0.8367000222206116,0.5546717047691345
264,tanh,sgd,0.2,,0.005,0.8518333435058594,1.068519949913025,0.8352000117301941,1.0978741645812988
173,LeakyReLU,sgd,0.5,,0.001,0.8518333435058594,0.8615845441818237,0.8407999873161316,0.8890385627746582
220,tanh,adam,,0.001,,0.8518333435058594,0.5949679613113403,0.8341000080108643,0.629725456237793
113,LeakyReLU,adam,,0.001,0.001,0.8513333201408386,0.5976892113685608,0.8409000039100647,0.6160781979560852
255,tanh,sgd,,,0.005,0.8511666655540466,1.0769505500793457,0.8353000283241272,1.1062194108963013
281,tanh,sgd,0.5,,0.001,0.8511666655540466,0.8569281697273254,0.8353000283241272,0.8923921585083008
222,tanh,adam,,0.001,0.005,0.8508333563804626,0.6199176907539368,0.8374000191688538,0.6471835374832153
114,LeakyReLU,adam,,0.001,0.005,0.8508333563804626,0.6065264344215393,0.8363000154495239,0.6387219429016113
185,LeakyReLU,rmsprop,,0.001,0.001,0.8506666421890259,0.6998274922370911,0.8374999761581421,0.7297050952911377
174,LeakyReLU,sgd,0.5,,0.005,0.8495000004768372,1.08860182762146,0.8325999975204468,1.119667649269104
84,relu,rmsprop,0.2,,0.005,0.8491666913032532,0.5371150970458984,0.8424999713897705,0.5614110231399536
66,relu,sgd,0.5,,0.005,0.8491666913032532,1.0836427211761475,0.8337000012397766,1.1130858659744263
273,tanh,sgd,0.3,,0.005,0.8491666913032532,1.069693922996521,0.8313999772071838,1.0991252660751343
192,LeakyReLU,rmsprop,0.2,,0.005,0.8489999771118164,0.5389435291290283,0.8410999774932861,0.5642516016960144
282,tanh,sgd,0.5,,0.005,0.8488333225250244,1.068662405014038,0.8299000263214111,1.101446509361267
77,relu,rmsprop,,0.001,0.001,0.8488333225250244,0.7091882228851318,0.8373000025749207,0.7353878617286682
292,tanh,rmsprop,,0.001,,0.8485000133514404,0.6891972422599792,0.8299999833106995,0.723135232925415
6,relu,adam,,0.001,0.005,0.8478333353996277,0.6256935000419617,0.8324999809265137,0.6633574962615967
317,tanh,rmsprop,0.5,,0.001,0.8476666808128357,0.5640360713005066,0.8277999758720398,0.6025192141532898
30,relu,adam,0.5,,0.005,0.847000002861023,0.5690963864326477,0.832099974155426,0.5986779928207397
5,relu,adam,,0.001,0.001,0.8463333249092102,0.6305121779441833,0.8342999815940857,0.6584359407424927
229,tanh,adam,0.2,0.001,,0.8461666703224182,0.6652354598045349,0.8282999992370605,0.6986220479011536
184,LeakyReLU,rmsprop,,0.001,,0.8460000157356262,0.7103866338729858,0.8306000232696533,0.7395309209823608
13,relu,adam,0.2,0.001,,0.8456666469573975,0.6862719655036926,0.8317999839782715,0.7128592133522034
228,tanh,adam,0.2,,0.005,0.8453333377838135,0.5586277842521667,0.830299973487854,0.5943837761878967
76,relu,rmsprop,,0.001,,0.8453333377838135,0.7419701218605042,0.8320000171661377,0.7699164748191833
130,LeakyReLU,adam,0.3,0.001,,0.8445000052452087,0.7118446230888367,0.830299973487854,0.7382336258888245
14,relu,adam,0.2,0.001,0.001,0.843833327293396,0.6867395639419556,0.8334000110626221,0.7105062007904053
237,tanh,adam,0.3,,0.005,0.843833327293396,0.5704275965690613,0.8287000060081482,0.6028926968574524
129,LeakyReLU,adam,0.3,,0.005,0.843500018119812,0.5940836071968079,0.8276000022888184,0.6202250719070435
78,relu,rmsprop,,0.001,0.005,0.8431666493415833,0.7153491973876953,0.8302000164985657,0.74397873878479
291,tanh,rmsprop,,,0.005,0.8426666855812073,0.5728365778923035,0.8258000016212463,0.6037185192108154
122,LeakyReLU,adam,0.2,0.001,0.001,0.8426666855812073,0.7014734148979187,0.828000009059906,0.7262592315673828
230,tanh,adam,0.2,0.001,0.001,0.8411666750907898,0.6915702223777771,0.8255000114440918,0.7178842425346375
22,relu,adam,0.3,0.001,,0.840833306312561,0.7346493601799011,0.8252000212669373,0.757430374622345
238,tanh,adam,0.3,0.001,,0.840666651725769,0.6952278017997742,0.8289999961853027,0.725166916847229
121,LeakyReLU,adam,0.2,0.001,,0.840499997138977,0.7011035084724426,0.8276000022888184,0.7278737425804138
300,tanh,rmsprop,0.2,,0.005,0.840499997138977,0.5689976811408997,0.8240000009536743,0.6071306467056274
131,LeakyReLU,adam,0.3,0.001,0.001,0.8401666879653931,0.7343549132347107,0.828000009059906,0.7614909410476685
239,tanh,adam,0.3,0.001,0.001,0.8401666879653931,0.7153782844543457,0.8217999935150146,0.7514007091522217
293,tanh,rmsprop,,0.001,0.001,0.8395000100135803,0.7090031504631042,0.8299000263214111,0.7329677939414978
301,tanh,rmsprop,0.2,0.001,,0.8388333320617676,0.7834783792495728,0.8162000179290771,0.8137385845184326
138,LeakyReLU,adam,0.5,,0.005,0.8386666774749756,0.6176207065582275,0.8259000182151794,0.6440160274505615
123,LeakyReLU,adam,0.2,0.001,0.005,0.8386666774749756,0.719964861869812,0.828000009059906,0.7426201105117798
256,tanh,sgd,,0.001,,0.8378333449363708,1.21338951587677,0.8047999739646912,1.2380138635635376
23,relu,adam,0.3,0.001,0.001,0.8374999761581421,0.7565561532974243,0.8240000009536743,0.7810344099998474
148,LeakyReLU,sgd,,0.001,,0.8374999761581421,1.1653847694396973,0.8062000274658203,1.192971110343933
40,relu,sgd,,0.001,,0.8373333215713501,1.1432467699050903,0.8104000091552734,1.1672581434249878
41,relu,sgd,,0.001,0.001,0.8373333215713501,1.0635175704956055,0.8108000159263611,1.0916413068771362
15,relu,adam,0.2,0.001,0.005,0.8373333215713501,0.7271111607551575,0.8210999965667725,0.7526229619979858
294,tanh,rmsprop,,0.001,0.005,0.8371666669845581,0.7492833137512207,0.8256000280380249,0.7767296433448792
102,relu,rmsprop,0.5,,0.005,0.8368333578109741,0.6092222332954407,0.8278999924659729,0.6383927464485168
231,tanh,adam,0.2,0.001,0.005,0.8368333578109741,0.7290655374526978,0.8230999708175659,0.75664222240448
186,LeakyReLU,rmsprop,,0.001,0.005,0.8351666927337646,0.7725988030433655,0.8230999708175659,0.8008758425712585
85,relu,rmsprop,0.2,0.001,,0.8351666927337646,0.8211898803710938,0.8253999948501587,0.8436831831932068
257,tanh,sgd,,0.001,0.001,0.8349999785423279,1.163297414779663,0.79830002784729,1.189680576324463
203,LeakyReLU,rmsprop,0.3,0.001,0.001,0.8348333239555359,0.85202556848526,0.819599986076355,0.8814928531646729
201,LeakyReLU,rmsprop,0.3,,0.005,0.8346666693687439,0.5870881080627441,0.8170999884605408,0.6160007119178772
246,tanh,adam,0.5,,0.005,0.8345000147819519,0.6282359957695007,0.816100001335144,0.6614304184913635
194,LeakyReLU,rmsprop,0.2,0.001,0.001,0.8345000147819519,0.8215040564537048,0.8192999958992004,0.8426348567008972
149,LeakyReLU,sgd,,0.001,0.001,0.8343333601951599,1.0926399230957031,0.8052999973297119,1.1180753707885742
240,tanh,adam,0.3,0.001,0.005,0.8338333368301392,0.7544052600860596,0.8148999810218811,0.7848721742630005
193,LeakyReLU,rmsprop,0.2,0.001,,0.8336666822433472,0.8094910383224487,0.8130000233650208,0.8372330069541931
202,LeakyReLU,rmsprop,0.3,0.001,,0.8333333134651184,0.851747453212738,0.8165000081062317,0.875780463218689
265,tanh,sgd,0.2,0.001,,0.8333333134651184,1.2446038722991943,0.8019999861717224,1.2703025341033936
274,tanh,sgd,0.3,0.001,,0.8333333134651184,1.2441117763519287,0.8012999892234802,1.266990303993225
310,tanh,rmsprop,0.3,0.001,,0.8328333497047424,0.7995680570602417,0.8170999884605408,0.8336034417152405
132,LeakyReLU,adam,0.3,0.001,0.005,0.8328333497047424,0.7574658989906311,0.8148999810218811,0.7849575877189636
49,relu,sgd,0.2,0.001,,0.8326666951179504,1.1979897022247314,0.8040000200271606,1.2242558002471924
210,LeakyReLU,rmsprop,0.5,,0.005,0.8323333263397217,0.6180001497268677,0.8176000118255615,0.6470082402229309
24,relu,adam,0.3,0.001,0.005,0.8323333263397217,0.8080270886421204,0.8169999718666077,0.8355058431625366
309,tanh,rmsprop,0.3,,0.005,0.8323333263397217,0.6461153626441956,0.8126000165939331,0.6832754015922546
303,tanh,rmsprop,0.2,0.001,0.005,0.8321666717529297,0.8322399258613586,0.8162999749183655,0.8615912199020386
302,tanh,rmsprop,0.2,0.001,0.001,0.8321666717529297,0.7725861072540283,0.8137999773025513,0.8050313591957092
95,relu,rmsprop,0.3,0.001,0.001,0.8318333625793457,0.8650321364402771,0.8166999816894531,0.8905095458030701
195,LeakyReLU,rmsprop,0.2,0.001,0.005,0.8314999938011169,0.8220054507255554,0.819100022315979,0.8506842851638794
266,tanh,sgd,0.2,0.001,0.001,0.8314999938011169,1.1750255823135376,0.8015000224113464,1.1972931623458862
275,tanh,sgd,0.3,0.001,0.001,0.8309999704360962,1.1729124784469604,0.8039000034332275,1.1987816095352173
248,tanh,adam,0.5,0.001,0.001,0.8303333520889282,0.805740475654602,0.805899977684021,0.8333591818809509
86,relu,rmsprop,0.2,0.001,0.001,0.8303333520889282,0.8173772096633911,0.8216999769210815,0.8423139452934265
318,tanh,rmsprop,0.5,,0.005,0.8303333520889282,0.6340581178665161,0.807699978351593,0.6695865392684937
31,relu,adam,0.5,0.001,,0.8299999833106995,0.8525883555412292,0.8159999847412109,0.8820993900299072
139,LeakyReLU,adam,0.5,0.001,,0.8299999833106995,0.8454771041870117,0.8173999786376953,0.8698136806488037
247,tanh,adam,0.5,0.001,,0.8299999833106995,0.7948294281959534,0.8113999962806702,0.8257437348365784
283,tanh,sgd,0.5,0.001,,0.8298333287239075,1.2613766193389893,0.7983999848365784,1.2861907482147217
58,relu,sgd,0.3,0.001,,0.8296666741371155,1.2119964361190796,0.8073999881744385,1.2377299070358276
311,tanh,rmsprop,0.3,0.001,0.001,0.8296666741371155,0.8498533368110657,0.8163999915122986,0.878068745136261
166,LeakyReLU,sgd,0.3,0.001,,0.8293333053588867,1.2266731262207031,0.8047999739646912,1.25188148021698
94,relu,rmsprop,0.3,0.001,,0.8293333053588867,0.8640003204345703,0.8184000253677368,0.8893320560455322
158,LeakyReLU,sgd,0.2,0.001,0.001,0.82833331823349,1.1571866273880005,0.8032000064849854,1.1789652109146118
157,LeakyReLU,sgd,0.2,0.001,,0.82833331823349,1.2071847915649414,0.8069000244140625,1.2307692766189575
258,tanh,sgd,,0.001,0.005,0.8274999856948853,0.9752704501152039,0.8037999868392944,0.99823397397995
50,relu,sgd,0.2,0.001,0.001,0.8274999856948853,1.144426703453064,0.8036999702453613,1.1689023971557617
224,tanh,adam,,0.005,0.001,0.8273333311080933,0.863330066204071,0.8159000277519226,0.8894129991531372
167,LeakyReLU,sgd,0.3,0.001,0.001,0.8271666765213013,1.1692668199539185,0.7997000217437744,1.191460132598877
150,LeakyReLU,sgd,,0.001,0.005,0.8270000219345093,0.8804489970207214,0.8095999956130981,0.9054932594299316
42,relu,sgd,,0.001,0.005,0.8268333077430725,0.912976086139679,0.8027999997138977,0.9367565512657166
284,tanh,sgd,0.5,0.001,0.001,0.8263333439826965,1.2059438228607178,0.800000011920929,1.2309324741363525
223,tanh,adam,,0.005,,0.8258333206176758,0.8841372728347778,0.8130000233650208,0.9115653038024902
59,relu,sgd,0.3,0.001,0.001,0.8256666660308838,1.152994155883789,0.8022000193595886,1.177738070487976
249,tanh,adam,0.5,0.001,0.005,0.825166642665863,0.8159970641136169,0.8080000281333923,0.8421059846878052
32,relu,adam,0.5,0.001,0.001,0.825166642665863,0.8830268383026123,0.8123999834060669,0.9074797630310059
87,relu,rmsprop,0.2,0.001,0.005,0.8245000243186951,0.8368933200836182,0.8105999827384949,0.8651378154754639
267,tanh,sgd,0.2,0.001,0.005,0.8245000243186951,1.030423641204834,0.7960000038146973,1.0563246011734009
276,tanh,sgd,0.3,0.001,0.005,0.8238333463668823,1.0369200706481934,0.7960000038146973,1.0597058534622192
103,relu,rmsprop,0.5,0.001,,0.8236666917800903,0.9400110840797424,0.8066999912261963,0.9615064263343811
7,relu,adam,,0.005,,0.8226666450500488,0.8960185647010803,0.8119999766349792,0.9187576174736023
140,LeakyReLU,adam,0.5,0.001,0.001,0.8226666450500488,0.8434701561927795,0.8077999949455261,0.865849494934082
96,relu,rmsprop,0.3,0.001,0.005,0.8223333358764648,0.9173755049705505,0.8126999735832214,0.9433051943778992
117,LeakyReLU,adam,,0.005,0.005,0.8211666941642761,0.9144752025604248,0.805899977684021,0.9433226585388184
312,tanh,rmsprop,0.3,0.001,0.005,0.8201666474342346,0.8567879796028137,0.8004999756813049,0.8829997181892395
116,LeakyReLU,adam,,0.005,0.001,0.8201666474342346,0.8946337699890137,0.8026999831199646,0.9200035333633423
104,relu,rmsprop,0.5,0.001,0.001,0.8199999928474426,0.9498676657676697,0.7989000082015991,0.9771563410758972
60,relu,sgd,0.3,0.001,0.005,0.8198333382606506,1.0481069087982178,0.7980999946594238,1.0699011087417603
159,LeakyReLU,sgd,0.2,0.001,0.005,0.8196666836738586,1.0226736068725586,0.8001000285148621,1.0455079078674316
175,LeakyReLU,sgd,0.5,0.001,,0.8186666369438171,1.2747142314910889,0.7942000031471252,1.2975504398345947
295,tanh,rmsprop,,0.005,,0.8184999823570251,1.3964873552322388,0.8022000193595886,1.4271408319473267
285,tanh,sgd,0.5,0.001,0.005,0.8183333277702332,1.0790334939956665,0.7904000282287598,1.102659821510315
8,relu,adam,,0.005,0.001,0.8181666731834412,0.9024291038513184,0.8011999726295471,0.9293667674064636
225,tanh,adam,,0.005,0.005,0.8178333044052124,0.9222620725631714,0.8062000274658203,0.9503730535507202
232,tanh,adam,0.2,0.005,,0.8176666498184204,0.9805752635002136,0.8003000020980835,1.009701132774353
67,relu,sgd,0.5,0.001,,0.8176666498184204,1.26376473903656,0.7943999767303467,1.2876123189926147
320,tanh,rmsprop,0.5,0.001,0.001,0.8174999952316284,0.9161483645439148,0.7875000238418579,0.9464054703712463
204,LeakyReLU,rmsprop,0.3,0.001,0.005,0.8173333406448364,0.9028308391571045,0.8026999831199646,0.9292455315589905
241,tanh,adam,0.3,0.005,,0.8171666860580444,1.0229911804199219,0.7907000184059143,1.0481902360916138
321,tanh,rmsprop,0.5,0.001,0.005,0.8169999718666077,0.9489921927452087,0.7853000164031982,0.9714675545692444
168,LeakyReLU,sgd,0.3,0.001,0.005,0.8168333172798157,1.0488075017929077,0.7943999767303467,1.0707124471664429
176,LeakyReLU,sgd,0.5,0.001,0.001,0.8166666626930237,1.211010456085205,0.7922000288963318,1.2349505424499512
212,LeakyReLU,rmsprop,0.5,0.001,0.001,0.8163333535194397,0.9678006172180176,0.8050000071525574,0.9890859127044678
9,relu,adam,,0.005,0.005,0.8161666393280029,0.921424388885498,0.8023999929428101,0.944321870803833
211,LeakyReLU,rmsprop,0.5,0.001,,0.815833330154419,0.936095118522644,0.8022000193595886,0.9613722562789917
51,relu,sgd,0.2,0.001,0.005,0.815833330154419,1.0074889659881592,0.7976999878883362,1.032907485961914
233,tanh,adam,0.2,0.005,0.001,0.8153333067893982,0.9628499150276184,0.8057000041007996,0.9863267540931702
68,relu,sgd,0.5,0.001,0.001,0.8148333430290222,1.2053654193878174,0.7936000227928162,1.2298403978347778
319,tanh,rmsprop,0.5,0.001,,0.8148333430290222,0.9156216382980347,0.8051999807357788,0.942359209060669
33,relu,adam,0.5,0.001,0.005,0.8146666884422302,0.9338545203208923,0.7929999828338623,0.9583823084831238
105,relu,rmsprop,0.5,0.001,0.005,0.8136666417121887,0.963037371635437,0.7985000014305115,0.9910336136817932
141,LeakyReLU,adam,0.5,0.001,0.005,0.812833309173584,0.9262949228286743,0.8001999855041504,0.9574034214019775
234,tanh,adam,0.2,0.005,0.005,0.8125,0.9842636585235596,0.7968000173568726,1.00906240940094
242,tanh,adam,0.3,0.005,0.001,0.812166690826416,1.0241904258728027,0.7968999743461609,1.0506192445755005
115,LeakyReLU,adam,,0.005,,0.8111666440963745,0.9533172845840454,0.7972999811172485,0.976613461971283
79,relu,rmsprop,,0.005,,0.8100000023841858,1.461937665939331,0.7967000007629395,1.4866900444030762
124,LeakyReLU,adam,0.2,0.005,,0.8096666932106018,1.017059087753296,0.7932000160217285,1.0395302772521973
296,tanh,rmsprop,,0.005,0.001,0.809499979019165,1.4730887413024902,0.7817999720573425,1.493524193763733
187,LeakyReLU,rmsprop,,0.005,,0.8081666827201843,1.484352707862854,0.788100004196167,1.5116337537765503
177,LeakyReLU,sgd,0.5,0.001,0.005,0.8080000281333923,1.1226081848144531,0.7838000059127808,1.1449484825134277
305,tanh,rmsprop,0.2,0.005,0.001,0.8075000047683716,1.4981207847595215,0.7918999791145325,1.52029287815094
188,LeakyReLU,rmsprop,,0.005,0.001,0.8068333268165588,1.4953043460845947,0.7925999760627747,1.524013876914978
18,relu,adam,0.2,0.005,0.005,0.8058333396911621,1.0483393669128418,0.7928000092506409,1.071487307548523
17,relu,adam,0.2,0.005,0.001,0.8051666617393494,1.0450387001037598,0.7893000245094299,1.0656439065933228
69,relu,sgd,0.5,0.001,0.005,0.8050000071525574,1.1194639205932617,0.7825999855995178,1.1414568424224854
196,LeakyReLU,rmsprop,0.2,0.005,,0.8044999837875366,1.561710000038147,0.7851999998092651,1.5888441801071167
297,tanh,rmsprop,,0.005,0.005,0.8044999837875366,1.509252905845642,0.7919999957084656,1.5354206562042236
16,relu,adam,0.2,0.005,,0.8043333292007446,1.0422766208648682,0.7925999760627747,1.0573416948318481
243,tanh,adam,0.3,0.005,0.005,0.8043333292007446,1.043055534362793,0.7932999730110168,1.0696159601211548
80,relu,rmsprop,,0.005,0.001,0.8041666746139526,1.517596960067749,0.7849000096321106,1.5413858890533447
125,LeakyReLU,adam,0.2,0.005,0.001,0.8026666641235352,1.049021601676941,0.7860999703407288,1.0704362392425537
304,tanh,rmsprop,0.2,0.005,,0.8025000095367432,1.5163344144821167,0.7924000024795532,1.5391956567764282
26,relu,adam,0.3,0.005,0.001,0.8019999861717224,1.0933326482772827,0.7878999710083008,1.114104151725769
250,tanh,adam,0.5,0.005,,0.8016666769981384,1.127690315246582,0.7853999733924866,1.1496763229370117
126,LeakyReLU,adam,0.2,0.005,0.005,0.8016666769981384,1.0487250089645386,0.7914000153541565,1.0659006834030151
189,LeakyReLU,rmsprop,,0.005,0.005,0.8011666536331177,1.4711287021636963,0.7847999930381775,1.4989577531814575
